,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion,EduField_Dept,Job_Coy,Edu_Age_TotalWorking,CurrMgr_Coy,CurrRole_CurrMgr
325,0,1,798,1,7,2,1,3,0,48,2,4,3,2,8943,14034,1,0,24,4,1,1,2,3,8,1,0.2727272727272727,0.04878048780487805,0.8181818181818182,0.9
326,0,1,672,1,7,2,3,3,0,54,2,3,4,2,19272,21141,1,0,15,3,1,1,2,3,13,1,0.22727272727272727,0.03333333333333333,0.13636363636363635,2.25
327,1,2,1162,2,3,2,3,4,0,41,3,7,3,2,5238,17778,4,1,18,3,1,0,3,2,0,2,1.0,0.0392156862745098,0.0,0.0
328,0,1,508,2,10,3,2,2,0,46,2,7,4,1,4682,4317,3,0,14,3,3,0,6,2,0,1,0.25,0.07142857142857142,0.125,3.5
329,0,2,1482,1,5,5,1,4,0,42,3,5,3,2,18300,16375,4,0,11,3,2,1,2,3,1,1,1.25,0.07352941176470588,0.25,1.0
330,0,1,559,1,10,4,1,3,0,82,2,2,3,0,5257,6227,1,0,11,3,2,1,3,4,0,1,0.2,0.07692307692307693,0.0,7.0
331,0,0,210,2,1,1,2,3,0,73,3,7,2,2,6349,22107,0,1,13,3,4,1,0,3,1,1,0.3333333333333333,0.030303030303030304,0.6666666666666666,0.8
332,0,1,928,1,20,4,1,4,0,31,3,6,3,1,4869,16885,3,0,12,3,4,0,4,2,0,1,0.4,0.05405405405405406,0.6,0.75
333,0,2,1001,1,7,3,1,3,0,43,3,0,1,2,9985,9262,8,0,16,3,1,1,1,2,0,1,1.5,0.05660377358490566,0.0,0.0
334,0,2,549,1,8,4,5,4,0,75,3,6,4,2,3697,9278,9,0,14,3,1,2,3,3,9,0,0.18181818181818182,0.07017543859649122,0.7272727272727273,1.0
335,0,2,1124,2,1,2,3,2,0,57,1,7,4,2,7457,13273,2,1,22,4,3,3,2,2,0,2,0.4,0.043478260869565216,0.4,1.0
336,1,2,318,1,8,4,5,2,0,77,1,2,1,2,2119,4759,1,1,11,3,4,0,4,2,0,0,0.125,0.1111111111111111,0.875,0.875
337,0,2,738,1,9,5,5,2,0,30,2,2,4,1,3983,7621,0,0,17,3,3,0,2,3,2,0,0.25,0.15151515151515152,0.5,0.6666666666666666
338,0,2,570,2,5,3,2,4,0,30,2,7,3,0,6118,5431,1,0,13,3,3,3,2,3,1,1,0.18181818181818182,0.075,0.18181818181818182,3.0
339,0,2,1130,2,8,4,2,2,0,56,3,7,2,2,6214,3415,1,0,18,3,1,1,3,3,0,1,0.2222222222222222,0.11428571428571428,0.7777777777777778,0.875
340,0,2,1192,1,5,2,3,4,0,61,3,4,4,0,6347,23177,7,0,16,3,3,2,2,2,0,1,0.2857142857142857,0.044444444444444446,0.5714285714285714,0.4
341,0,2,343,1,15,2,1,3,0,92,2,5,4,0,11510,15682,0,1,14,3,2,1,3,3,2,1,0.25,0.04,0.75,1.0
342,0,2,1232,1,7,4,3,3,0,39,3,4,4,1,7143,25713,1,1,14,3,3,0,2,2,4,1,0.25,0.09523809523809523,0.8333333333333334,0.8181818181818182
343,0,2,144,2,10,1,2,4,0,39,2,7,2,0,8268,11866,1,1,14,3,1,2,2,3,1,1,0.25,0.027777777777777776,0.875,0.875
344,0,2,1296,1,5,4,4,3,0,62,3,4,2,1,8095,18264,0,0,13,3,4,0,5,3,0,1,0.17647058823529413,0.07692307692307693,0.7647058823529411,0.42857142857142855
345,0,2,1309,1,26,1,1,3,0,83,3,6,4,0,2904,16092,1,0,12,3,3,2,2,2,0,1,0.2,0.037037037037037035,0.4,0.6666666666666666
346,0,2,483,1,6,3,3,4,0,95,2,4,2,1,6032,10110,6,1,15,3,4,0,3,3,1,1,0.3333333333333333,0.061224489795918366,0.3333333333333333,1.3333333333333333
347,0,1,1309,2,4,1,3,2,0,99,3,8,3,1,2976,25751,3,0,19,3,1,0,3,3,0,2,2.0,0.019230769230769232,0.0,0.0
348,0,2,810,1,23,5,1,1,0,44,3,5,4,1,15992,15901,2,0,14,3,2,0,2,3,0,1,2.0,0.08620689655172414,0.0,0.0
349,0,0,746,2,2,3,1,4,0,61,3,7,3,2,4649,16928,1,0,14,3,1,1,3,2,0,2,0.4,0.09090909090909091,0.4,1.0
350,0,2,544,0,2,1,4,3,0,52,3,1,3,0,2696,24017,0,1,11,3,3,1,5,3,1,0,0.25,0.021739130434782608,0.0,2.0
351,0,2,1062,1,2,3,3,3,0,75,3,2,2,2,2370,3956,1,0,13,3,3,1,4,3,0,1,0.1111111111111111,0.075,0.7777777777777778,0.0
352,0,2,530,2,29,1,3,1,0,91,3,3,3,2,12504,23978,3,0,21,4,2,1,3,1,0,2,3.0,0.015873015873015872,0.0,0.0
353,0,2,1319,1,6,3,3,3,0,51,4,6,1,0,5974,17001,4,1,13,3,1,2,2,3,6,1,0.25,0.06,0.875,0.875
354,0,0,641,2,25,2,4,4,0,85,3,7,3,2,4736,6069,7,1,12,3,2,1,2,4,2,2,0.6666666666666666,0.058823529411764705,0.6666666666666666,0.6666666666666666
355,0,2,933,2,1,3,1,3,0,57,3,7,3,2,5296,20156,1,0,17,3,2,1,3,3,7,2,0.2222222222222222,0.08823529411764706,0.7777777777777778,0.875
356,0,2,1332,1,2,4,5,1,0,98,2,0,4,1,6781,17078,3,0,23,4,2,0,6,3,0,0,1.0,0.07142857142857142,0.0,0.0
357,1,1,756,2,1,1,4,1,0,99,2,8,2,1,2174,9150,1,1,11,3,3,0,3,3,1,2,0.25,0.041666666666666664,0.5,0.6666666666666666
358,0,0,845,2,1,5,3,4,0,45,3,7,4,1,6653,15276,4,0,15,3,2,0,6,3,0,2,1.0,0.11627906976744186,0.0,0.0
359,0,1,541,2,3,4,3,1,0,48,2,7,4,2,9699,7246,4,0,11,3,1,1,2,3,1,2,0.21428571428571427,0.07692307692307693,0.8571428571428571,0.6923076923076923
360,0,2,593,1,1,4,3,4,0,88,3,0,3,2,6755,2967,2,0,11,3,3,0,2,3,1,1,0.5,0.05555555555555555,0.5,0.6666666666666666
361,0,2,1171,1,10,4,1,4,0,46,4,2,3,2,2213,22495,3,1,13,3,3,1,3,3,1,1,0.125,0.08,0.875,0.875
362,0,0,895,2,9,2,3,1,0,39,3,8,4,1,2610,2851,1,0,24,4,3,0,3,2,2,2,0.25,0.08333333333333333,0.5,0.6666666666666666
363,1,2,350,2,5,3,2,4,0,34,3,8,3,1,2851,9150,1,1,13,3,2,0,2,3,0,1,0.5,0.08823529411764706,0.0,0.0
364,0,2,921,1,10,3,3,3,0,98,3,2,1,2,3452,17663,6,0,20,4,2,1,3,3,0,1,0.16666666666666666,0.05555555555555555,0.5,1.0
365,0,0,1144,1,7,4,3,3,0,30,3,4,3,2,5258,16044,2,0,14,3,3,0,2,4,0,1,1.0,0.07547169811320754,0.0,0.0
366,1,1,143,2,4,3,2,1,0,56,3,7,2,1,9355,9558,1,0,18,3,3,0,5,3,7,1,0.2222222222222222,0.061224489795918366,0.7777777777777778,0.875
367,0,2,1046,1,10,3,4,4,0,100,2,0,4,1,10496,2755,6,0,15,3,4,0,2,3,1,1,0.6,0.04285714285714286,0.6,0.75
368,1,2,575,2,22,2,2,3,0,68,2,7,3,2,6380,6110,2,1,12,3,1,2,6,3,1,1,0.2857142857142857,0.041666666666666664,0.0,4.0
369,0,2,408,1,9,4,1,3,0,42,2,6,2,1,2657,7551,0,1,16,3,4,0,5,3,2,1,0.3333333333333333,0.11764705882352941,0.6666666666666666,0.6666666666666666
370,1,2,156,2,12,3,1,3,0,90,4,8,2,1,2716,25422,1,0,15,3,4,0,0,3,0,2,0.5,0.13636363636363635,0.0,0.0
371,0,2,1283,1,23,3,1,4,0,54,3,6,4,1,2201,18168,9,0,16,3,4,0,4,3,1,1,0.25,0.08571428571428572,0.5,0.6666666666666666
372,0,2,755,1,9,4,1,3,0,97,2,0,2,1,6540,19394,9,0,19,3,3,0,5,3,0,1,1.0,0.08888888888888889,0.0,1.0
373,0,2,1469,1,1,2,3,4,0,82,3,2,2,0,3816,17881,1,0,11,3,2,1,2,3,0,1,0.16666666666666666,0.0625,0.6666666666666666,0.4
374,0,2,304,2,9,4,1,2,0,92,3,7,4,1,5253,20750,1,0,16,3,4,0,1,3,0,2,0.25,0.11428571428571428,0.875,0.625
375,0,2,1261,1,7,3,5,2,0,31,2,0,3,1,10965,12066,8,0,24,4,3,0,2,3,0,0,0.5,0.04,0.0,2.0
376,0,2,1178,2,14,2,1,3,0,87,3,7,4,2,4936,14862,4,0,11,3,3,1,2,2,0,2,0.25,0.028985507246376812,0.875,0.875
377,0,2,329,1,2,3,1,4,0,96,3,6,3,2,2543,11868,4,0,13,3,2,1,3,3,2,1,0.3333333333333333,0.07142857142857142,0.6666666666666666,0.6666666666666666
378,1,0,1362,2,19,3,2,1,0,67,4,7,4,1,5304,4652,8,1,13,3,2,0,3,2,0,1,0.3333333333333333,0.06976744186046512,0.6666666666666666,0.4
379,0,2,1311,1,2,3,1,3,0,97,3,3,4,1,16659,23258,2,1,13,3,3,0,2,3,1,1,0.6666666666666666,0.03529411764705882,0.3333333333333333,1.3333333333333333
380,0,2,1371,2,10,4,2,4,0,77,3,7,3,0,4260,5915,1,1,12,3,4,1,2,4,0,1,0.3333333333333333,0.13793103448275862,0.5,0.5
381,0,2,202,2,2,1,4,3,0,72,3,8,2,2,2476,17434,1,0,18,3,1,1,3,3,0,2,0.5,0.03225806451612903,0.0,0.0
382,1,1,575,1,3,1,4,3,0,73,3,6,1,1,3102,6582,0,0,22,4,3,0,2,3,0,1,0.14285714285714285,0.030303030303030304,0.5714285714285714,0.8
383,0,2,253,1,11,3,3,1,0,43,3,6,2,2,2244,24440,1,0,13,3,4,1,1,3,1,1,0.3333333333333333,0.125,0.6666666666666666,0.3333333333333333
384,0,2,164,2,2,2,3,2,0,61,2,7,3,2,7596,3809,1,0,13,3,2,2,2,3,9,2,0.2727272727272727,0.043478260869565216,0.0,9.0
385,1,1,464,1,4,3,4,3,0,40,3,6,4,1,2285,3427,9,1,23,4,3,0,4,3,0,1,0.5,0.09090909090909091,0.0,0.0
386,0,2,1107,1,14,3,1,4,0,95,3,2,1,0,3034,26914,1,0,12,3,3,1,2,2,12,1,0.05263157894736842,0.05454545454545454,0.8947368421052632,0.3888888888888889
387,0,2,759,2,2,2,2,4,0,46,3,7,2,0,5715,22553,7,0,12,3,3,2,5,3,1,1,0.3333333333333333,0.041666666666666664,0.5,1.0
388,0,2,201,1,1,4,1,2,0,95,3,2,1,0,2576,20490,3,0,16,3,2,1,5,3,1,1,0.16666666666666666,0.08,0.3333333333333333,0.6666666666666666
389,0,2,1305,1,10,4,1,3,0,49,3,4,2,1,4197,21123,2,1,12,3,4,0,2,2,0,1,1.0,0.07272727272727272,0.5,0.0
390,0,2,982,1,12,3,1,1,0,59,2,5,2,0,14336,4345,1,0,11,3,3,1,3,3,3,1,0.15384615384615385,0.04411764705882353,0.34615384615384615,1.0
391,0,2,555,1,2,3,3,2,0,78,2,2,3,2,3448,13436,6,0,22,4,2,1,3,3,0,1,1.0,0.05,0.0,0.0
392,0,2,821,1,5,2,3,1,0,86,3,5,1,2,19406,8509,4,0,11,3,3,1,4,2,1,1,1.0,0.02564102564102564,0.4,0.6666666666666666
393,0,0,1381,2,4,4,2,3,0,72,3,7,3,2,6538,12740,9,0,15,3,1,1,3,3,1,1,0.5,0.1,0.5,0.6666666666666666
394,0,2,480,1,7,2,3,2,0,31,3,4,1,2,4306,4156,1,0,12,3,2,1,5,1,3,1,0.14285714285714285,0.045454545454545456,0.8571428571428571,0.7692307692307693
395,0,1,313,1,21,3,3,4,0,61,3,2,4,2,2258,15238,7,0,20,4,1,1,1,3,1,1,0.25,0.058823529411764705,0.5,0.6666666666666666
396,0,2,1473,1,8,4,5,3,0,74,3,0,3,0,4522,2227,4,1,14,3,4,0,3,3,0,0,0.3333333333333333,0.0784313725490196,0.3333333333333333,0.6666666666666666
397,0,2,891,2,4,2,1,2,0,99,2,7,4,1,4487,12090,1,1,11,3,2,0,3,3,1,2,0.3333333333333333,0.06666666666666667,0.5,1.0
398,0,0,1063,1,25,5,3,2,0,72,3,6,3,2,4449,23866,3,1,15,3,1,2,2,3,10,1,0.14285714285714285,0.09615384615384616,0.5,1.375
399,0,2,329,1,1,2,1,4,0,98,2,2,1,2,2218,16193,1,0,12,3,3,1,3,3,3,1,0.2,0.05714285714285714,0.4,0.6666666666666666
400,0,1,1218,1,1,1,1,2,0,52,3,3,3,0,19197,8213,1,1,14,3,3,1,3,3,1,1,0.22727272727272727,0.016666666666666666,0.2727272727272727,1.1428571428571428
401,0,1,906,2,6,3,1,3,0,86,4,7,1,2,13212,18256,9,0,11,3,4,3,0,2,7,2,0.5,0.03260869565217391,0.875,0.875
402,0,2,1082,2,12,3,4,2,0,83,3,7,3,1,6577,19558,0,0,11,3,2,0,6,3,4,2,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.8
403,0,2,645,2,1,3,2,2,0,49,4,7,1,2,8392,19566,1,0,16,3,3,1,2,3,0,1,0.2727272727272727,0.058823529411764705,0.6363636363636364,0.875
404,0,2,1300,1,17,2,3,3,0,79,3,2,1,0,4558,13535,1,0,12,3,4,1,2,3,1,1,0.18181818181818182,0.05263157894736842,0.7272727272727273,0.0
405,1,2,688,1,3,3,3,1,0,91,3,2,1,2,4031,9396,5,0,13,3,3,1,5,3,0,1,0.3333333333333333,0.0967741935483871,0.6666666666666666,0.6666666666666666
406,0,2,319,1,3,3,3,4,0,39,2,4,3,2,7969,19609,2,1,14,3,3,0,4,3,0,1,0.5,0.0375,0.6666666666666666,0.8
407,0,2,192,1,10,2,1,1,0,69,3,6,4,2,2654,9655,3,0,21,4,4,2,3,2,0,1,0.3333333333333333,0.03773584905660377,0.6666666666666666,0.6666666666666666
408,0,2,1490,1,4,2,1,4,0,30,3,3,4,2,16555,10310,2,0,13,3,4,0,2,1,1,1,0.6666666666666666,0.024096385542168676,0.6666666666666666,0.4
409,0,1,532,1,29,2,1,1,0,92,3,6,3,0,4556,12932,2,0,11,3,2,1,3,3,0,1,0.3333333333333333,0.03278688524590164,0.3333333333333333,1.3333333333333333
410,0,2,317,1,2,3,1,3,0,43,1,4,4,1,6091,24793,2,0,20,4,3,0,2,3,0,1,0.3333333333333333,0.07317073170731707,0.3333333333333333,1.3333333333333333
411,0,2,422,1,7,3,1,1,0,41,3,3,1,2,19566,3854,5,0,11,3,4,0,5,1,11,1,0.16666666666666666,0.03225806451612903,0.3333333333333333,0.7272727272727273
412,0,2,1485,1,18,3,3,3,0,87,3,4,3,0,4810,26314,2,0,14,3,3,1,5,2,0,1,0.18181818181818182,0.046153846153846156,0.7272727272727273,0.7777777777777778
413,0,1,1368,1,28,4,4,4,0,88,2,0,4,2,4523,4386,0,0,11,3,4,3,4,4,0,1,0.2857142857142857,0.08163265306122448,0.5714285714285714,1.0
414,1,2,1448,2,1,1,4,1,0,62,3,8,2,1,3202,21972,1,1,16,3,2,0,4,3,1,2,0.16666666666666666,0.03333333333333333,0.6666666666666666,0.6
415,1,1,296,2,6,2,2,4,0,33,1,8,3,0,2351,12253,0,0,16,3,4,1,3,2,1,1,0.3333333333333333,0.05405405405405406,0.0,2.0
416,0,1,1490,1,2,2,1,4,0,42,3,2,4,2,1702,12106,1,1,23,4,3,1,3,3,0,1,0.5,0.05128205128205128,0.0,0.0
417,0,2,1398,2,2,4,1,3,0,79,3,3,3,2,18041,13022,0,0,14,3,4,0,2,3,1,2,0.23809523809523808,0.06557377049180328,0.5714285714285714,1.1538461538461537
418,0,2,1349,1,23,3,1,1,0,90,3,6,4,0,2886,3032,1,0,22,4,2,2,3,1,0,1,0.25,0.10344827586206896,0.5,0.6666666666666666
419,0,0,1400,1,3,3,1,3,0,53,3,2,4,2,2097,16734,4,0,15,3,3,1,3,1,1,1,0.16666666666666666,0.07692307692307693,0.6666666666666666,0.6
420,0,2,986,1,3,4,3,2,0,93,2,5,3,2,11935,21526,1,0,18,3,3,0,2,3,0,1,0.2727272727272727,0.10256410256410256,0.6363636363636364,0.25
421,1,2,408,1,25,5,4,3,0,71,2,6,2,2,2546,18300,5,0,16,3,2,0,2,4,1,1,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0
422,1,2,489,0,2,2,4,1,0,52,2,1,4,1,2564,18437,1,0,12,3,3,0,3,4,0,0,0.5,0.1,0.0,0.0
423,0,0,1398,2,22,4,5,3,0,69,3,7,1,2,8412,2890,0,0,11,3,3,0,3,3,7,0,0.3,0.1,0.8,0.8888888888888888
424,0,2,210,2,29,3,2,1,0,56,2,3,4,0,14118,22102,3,0,12,3,3,1,3,2,0,1,2.0,0.033707865168539325,0.0,0.0
425,0,2,1099,1,29,4,1,2,0,88,2,3,3,2,17046,9314,0,0,15,3,2,1,2,3,15,1,0.14285714285714285,0.05128205128205128,0.25,1.25
426,0,0,1116,1,2,3,3,3,0,49,3,2,4,1,2564,7181,0,0,14,3,3,0,2,2,6,1,0.08333333333333333,0.07142857142857142,0.5833333333333334,0.875
427,0,1,1499,2,28,3,2,3,0,80,2,7,1,2,10266,2845,4,0,19,3,4,0,5,4,13,1,0.15789473684210525,0.036585365853658534,0.5789473684210527,1.0833333333333333
428,0,2,983,1,2,2,3,1,0,65,3,4,4,0,5070,7389,5,0,13,3,3,3,2,3,0,1,0.3333333333333333,0.029850746268656716,0.6666666666666666,0.0
429,0,2,1009,1,2,3,1,1,0,51,3,5,3,2,17861,2288,6,0,13,3,3,0,2,1,0,1,1.0,0.041666666666666664,0.25,1.0
430,0,2,144,1,22,3,1,4,0,46,1,2,3,1,4230,19225,0,0,15,3,3,0,2,3,4,1,0.16666666666666666,0.07317073170731707,0.5,1.0
431,0,2,548,1,8,4,1,3,0,42,3,2,3,1,3780,23428,7,0,11,3,3,0,3,3,0,1,1.0,0.0547945205479452,0.0,0.0
432,0,2,1303,1,2,4,1,4,0,62,2,6,3,0,2768,8416,3,0,12,3,3,1,3,3,5,1,0.125,0.08333333333333333,0.875,0.375
433,0,2,1125,2,10,3,2,3,0,94,2,7,4,2,9071,11563,2,1,19,3,3,1,3,3,1,1,0.75,0.04918032786885246,0.5,0.6666666666666666
434,0,2,1274,1,9,1,1,3,0,33,3,4,2,0,10648,14394,1,0,25,4,4,1,6,4,0,1,0.21428571428571427,0.022727272727272728,0.5714285714285714,0.8888888888888888
435,1,2,1277,1,15,1,3,2,0,56,3,3,3,2,13610,24619,7,1,12,3,4,0,2,4,7,1,0.375,0.020833333333333332,0.875,0.75
436,1,2,587,1,10,1,3,1,0,38,1,2,4,0,3408,6705,7,0,13,3,1,3,2,3,1,1,0.2,0.024390243902439025,0.6,0.75
437,0,2,413,2,7,1,2,4,0,57,3,8,2,1,2983,18398,0,0,14,3,1,0,3,3,1,1,0.25,0.029411764705882353,0.5,0.6666666666666666
438,0,2,1276,1,16,3,1,4,0,72,3,0,3,2,7632,14295,4,1,12,3,3,0,2,3,0,1,0.3333333333333333,0.06666666666666667,0.0,7.0
439,1,1,534,1,20,3,1,1,0,66,3,0,3,2,9824,22908,3,0,12,3,1,0,2,3,0,1,1.5,0.06976744186046512,0.0,0.0
440,1,1,988,0,23,3,0,2,0,43,3,1,1,0,9950,11533,9,1,15,3,3,3,2,3,0,1,0.75,0.06666666666666667,0.5,0.6666666666666666
441,0,1,1474,1,5,2,5,2,0,97,3,2,3,2,2093,9260,4,0,17,3,4,1,4,3,2,0,0.3333333333333333,0.04,0.0,2.0
442,0,0,635,2,10,4,3,2,0,32,3,7,4,1,9980,15318,1,0,14,3,4,0,3,2,9,2,0.2727272727272727,0.08695652173913043,0.6363636363636364,0.375
443,1,1,1368,1,4,1,4,3,0,99,2,2,3,1,3894,9129,5,0,16,3,3,0,3,3,1,1,0.3333333333333333,0.038461538461538464,0.6666666666666666,0.6666666666666666
444,0,2,163,2,2,5,2,2,0,37,3,7,4,2,4051,19658,2,0,14,3,1,1,2,3,6,1,0.2,0.08064516129032258,0.7,0.875
445,0,2,1117,2,18,5,1,1,0,83,3,3,2,1,16835,9873,3,0,23,4,4,0,2,3,7,2,0.36363636363636365,0.05434782608695652,0.6363636363636364,1.125
446,0,0,267,2,10,2,1,4,0,56,3,7,4,1,6230,13430,7,0,14,3,4,0,3,3,1,2,0.13333333333333333,0.03508771929824561,0.6666666666666666,0.2727272727272727
447,0,2,619,2,1,3,2,2,0,85,3,7,3,2,4717,18659,9,0,11,3,3,0,2,3,6,1,0.16666666666666666,0.06,0.75,0.9
448,0,2,302,1,6,3,1,2,0,75,3,4,3,1,13237,20364,7,0,15,3,3,0,3,3,5,1,0.19047619047619047,0.04838709677419355,0.6190476190476191,0.42857142857142855
449,0,1,443,1,8,1,1,3,0,48,3,2,3,2,3755,17872,1,0,11,3,1,1,3,3,0,1,0.1111111111111111,0.02127659574468085,0.7777777777777778,0.375
450,0,2,828,2,2,1,1,2,0,77,3,7,4,1,6582,8346,4,1,13,3,3,0,2,4,0,2,0.2857142857142857,0.024390243902439025,0.7142857142857143,0.8333333333333334
451,0,2,319,1,24,3,3,4,0,56,3,4,1,2,7406,6950,1,1,21,4,4,1,5,2,5,1,0.2727272727272727,0.057692307692307696,0.7272727272727273,1.0
452,0,2,561,2,2,3,5,4,0,61,3,7,2,2,4805,16177,0,0,19,3,2,1,3,4,3,0,0.2222222222222222,0.05555555555555555,0.7777777777777778,0.875
453,1,1,426,0,17,4,1,2,0,58,3,1,3,0,2741,22808,0,1,11,3,2,1,2,2,1,0,0.125,0.11764705882352941,0.0,7.0
454,0,2,232,1,19,3,4,4,0,34,3,4,4,0,4262,22645,4,0,12,3,2,2,2,4,1,1,0.5,0.08108108108108109,0.5,0.6666666666666666
455,0,2,922,1,1,5,3,1,0,95,4,5,3,0,16184,22578,4,0,19,3,3,1,2,3,0,1,0.5714285714285714,0.11627906976744186,0.7142857142857143,0.16666666666666666
456,0,2,688,2,7,3,1,3,0,44,2,3,4,0,11557,25291,9,0,21,4,3,1,3,2,0,2,0.5,0.07317073170731707,0.16666666666666666,2.0
457,1,1,1306,2,5,3,2,2,0,69,3,8,2,1,1878,8059,1,1,14,3,4,0,3,3,0,1,1.0,0.16666666666666666,0.0,0.0
458,0,0,1094,2,28,3,5,3,0,58,1,7,1,0,10932,11373,3,0,15,3,3,1,2,3,0,0,1.5,0.05,0.5,0.0
459,0,0,509,1,2,4,5,1,0,62,2,0,3,1,6811,2112,2,1,17,3,1,0,3,3,0,0,0.2222222222222222,0.0784313725490196,0.7777777777777778,0.875
460,0,2,775,2,29,2,3,1,0,45,3,7,3,0,4306,4267,5,0,12,3,1,2,5,3,0,2,2.0,0.058823529411764705,0.0,0.0
461,0,2,195,2,1,3,3,1,0,80,3,7,3,1,4859,6698,1,0,16,3,4,0,3,3,0,2,0.3333333333333333,0.075,0.5,1.0
462,0,2,258,2,21,4,1,4,0,74,4,7,4,1,5337,19921,1,0,12,3,4,0,3,3,5,2,0.18181818181818182,0.09090909090909091,0.6363636363636364,0.875
463,1,2,471,1,24,3,4,3,0,66,1,2,4,1,2340,23213,1,1,18,3,2,0,3,1,0,1,0.5,0.1111111111111111,0.0,0.0
464,0,2,799,1,1,3,4,2,0,59,3,4,4,1,7491,23848,4,0,17,3,4,0,3,4,1,1,0.42857142857142855,0.061224489795918366,0.2857142857142857,1.6666666666666667
465,0,1,1034,1,18,1,3,1,0,86,3,0,3,2,10527,8984,5,0,11,3,4,0,3,2,1,1,1.0,0.013513513513513514,0.6666666666666666,0.6666666666666666
466,0,2,1276,2,2,5,1,2,0,91,3,3,1,2,16595,5626,7,0,16,3,2,1,2,3,11,2,0.21052631578947367,0.07936507936507936,0.42105263157894735,1.7777777777777777
467,0,0,142,2,9,4,3,1,0,69,3,7,2,0,8834,24666,1,0,13,3,4,1,6,3,7,2,0.3,0.08695652173913043,0.7,0.625
468,0,2,956,1,6,2,4,4,0,78,3,6,1,0,5577,22087,3,1,12,3,2,2,3,3,6,1,0.18181818181818182,0.02857142857142857,0.8181818181818182,0.9
469,1,0,1474,2,11,4,5,4,0,60,4,7,3,2,4707,23914,8,0,12,3,4,0,2,3,1,0,0.4,0.10526315789473684,0.4,0.6666666666666666
470,0,1,535,2,24,3,3,4,0,38,3,8,4,2,2400,5530,0,0,13,3,3,2,3,3,2,2,0.3333333333333333,0.1111111111111111,0.3333333333333333,1.0
471,0,2,1495,1,10,3,3,3,0,76,3,0,3,2,9824,22174,3,0,19,3,3,1,4,3,0,1,1.0,0.05357142857142857,0.0,0.0
472,0,2,446,1,1,4,1,2,0,65,3,4,2,2,6447,15701,6,0,12,3,2,1,2,2,4,1,0.2857142857142857,0.08888888888888889,0.42857142857142855,1.25
473,0,2,1245,1,18,4,1,4,0,58,2,5,3,0,19502,2125,1,1,17,3,3,1,5,3,0,1,0.15625,0.05,0.28125,0.9
474,0,2,691,1,23,3,3,2,0,89,4,6,4,2,2725,21630,1,1,11,3,2,2,3,3,1,1,0.14285714285714285,0.1,0.5714285714285714,1.0
475,0,2,703,2,28,2,2,1,0,66,3,7,2,2,6272,7428,1,0,20,4,4,2,5,4,1,1,0.3333333333333333,0.0625,0.6666666666666666,0.6
476,0,2,823,1,17,2,5,4,0,94,2,2,2,2,2127,9100,1,0,21,4,4,1,2,3,0,0,0.5,0.08,0.0,0.0
477,0,1,1246,0,3,3,3,1,0,99,3,3,2,2,18200,7999,1,0,11,3,3,1,2,3,10,0,0.15151515151515152,0.036585365853658534,0.21212121212121213,0.625
478,0,2,622,2,13,1,3,2,0,40,3,8,3,2,2096,26376,1,0,11,3,3,0,1,3,0,2,0.125,0.03125,0.75,0.5714285714285714
479,1,1,1287,1,7,3,1,1,0,55,3,2,3,2,2886,14168,1,1,16,3,4,1,4,3,1,1,0.14285714285714285,0.1,0.2857142857142857,1.0
480,1,1,448,2,12,4,1,2,0,74,2,8,1,2,2033,14470,1,0,18,3,3,1,2,4,0,2,0.5,0.12903225806451613,0.0,0.0
481,0,2,254,1,1,2,1,2,0,83,2,6,4,2,3622,22794,1,1,13,3,4,1,3,3,1,1,0.14285714285714285,0.05,0.42857142857142855,1.25
482,1,2,1365,2,13,4,3,2,0,46,3,7,1,0,4233,11512,2,0,17,3,3,0,2,1,1,2,0.5,0.1,0.5,0.3333333333333333
483,0,2,538,1,25,2,5,1,0,54,2,2,4,1,3681,14004,4,0,14,3,4,0,3,3,0,0,0.5,0.045454545454545456,0.5,0.6666666666666666
484,0,2,525,2,6,4,3,1,0,66,4,7,4,0,5460,6219,4,0,22,4,4,2,4,4,5,2,0.25,0.09090909090909091,0.875,0.875
485,0,2,798,1,6,4,3,1,0,66,2,6,3,0,2187,5013,0,0,12,3,3,2,5,2,0,1,0.16666666666666666,0.12121212121212122,0.5,0.75
486,0,2,558,2,2,3,2,4,0,75,3,7,3,2,9602,3010,4,1,11,3,3,1,3,2,1,1,0.5,0.05555555555555555,0.0,0.0
487,0,2,959,1,1,3,1,4,0,83,2,6,2,1,2836,11757,1,0,13,3,4,0,0,4,0,1,0.5,0.14285714285714285,0.0,0.0
488,0,2,622,1,2,4,1,3,0,81,3,0,4,2,4089,5718,1,0,13,3,2,2,4,3,2,1,0.18181818181818182,0.07692307692307693,0.18181818181818182,0.6666666666666666
489,0,2,782,1,6,4,5,2,0,50,2,5,4,0,16627,2671,4,1,14,3,3,1,3,2,0,0,2.0,0.0625,0.0,0.0
